 등록번호,상호,업종,주소,메뉴,영업시간,주차정보,제안수,댓글수
1374,한옥집김치찜,한식,대구광역시 중구 중앙대로 404-3,김치찜,,,,
1375,남문납작만두,한식,대구광역시 중구 명륜로 64-1,납작만두,,,,
1376,동천면옥,한식,경상북도 경산시 계양로16길 70-1,비빔냉면,,,,
1377,강변보양탕,한식,경상북도 경산시 서상길 56,보양탕,,,,
1378,부원찜복어,한식,경상북도 경산시 원효로26길 36,복어탕,,,,
1379,동해모리국수,한식,경상북도 경산시 중방로 2,칼국수,,,,
1380,사랑채국시집,한식,경상북도 경주시 북문로 31,칼국수,,,,
1381,용산회식당,한식,경상북도 경주시 내남면 포석로 112,횟밥,,,,
1382,보불어탕명가,한식,경상북도 경주시 보불로 174-17,어탕손수제비,,,,
1383,초당400년순두부,한식,경상북도 경주시 보불로 24-2,순두부,,,,
1384,삼영복식당,한식,경상북도 경주시 봉황로 67,밀복지리,,,,
1385,암뽕수육본가점,한식,경상북도 경주시 불국장터길 8,수육,,,,
1386,산내내일촌,한식,경상북도 경주시 산내면 단석로 827,보양탕,,,,
1387,산천매운탕,한식,경상북도 경주시 산내면 의곡중앙길9,매운탕,,,,
1388,갈비랑국수랑,한식,경상북도 경주시 산업로 3043-4,갈비국수,,,,
1389,수라밀면,중식,경상북도 경주시 양정로 286,"밀면, 해물짬뽕",,,,
1390,경주쭈꾸미,한식,경상북도 경주시 원효로 13,쭈꾸미볶음,,,,
1391,대게장순두부 금성관,한식,경상북도 경주시 초당길 117,대게장순두부,,,,
1392,풍동골한방백숙,한식,경상북도 고령군 개진면 개경포로 64,닭요리,,,,
1393,두레두부마을,한식,경상북도 고령군 대가야읍 덕운로 45,두레정식,,,,
1394,오남매갈비랑탕이랑,한식,경상북도 고령군 대가야읍 장기터길10,"갈비, 삼겹살",,,,
1395,가는날이장날,한식,경상북도 고령군 대가야읍 시장2길 23,뒷고기,,,,
1396,홍천뚝배기,한식,경상북도 고령군 대가야읍 왕릉로 57,감자탕,,,,
1397,녹원가,한식,경상북도 고령군 대가야읍 장기터길 10-6,돌솥밥,,,,
1398,옛촌갈치,한식,경상북도 고령군 대가야읍 중앙로 57-12,갈치찜,,,,
1399,왕서방,중식,경상북도 고령군 운수면 꽃질2길 14-10,짬뽕,,,,
1400,얼음굴식당,한식,경상북도 고령군 운수면 대가야로 1881,보신탕,,,,
1401,가얏골오리마을,한식,경상북도 고령군 운수면 운용로 72,오리불고기,,,,
1402,상돈이비빔돼지,한식,경상북도 구미시 구미대로 399,비빔돼지찌게,,,,
1403,신사랑방,한식,경상북도 구미시 금오산로 140,북어물찜,,,,
1404,금오산풀하우스,한식,경상북도 구미시 금오산상가길 9-12,매운들깨수제비,,,,
1405,오복반점,중식,경상북도 구미시 도개면 도안로 123-4,홍합짬뽕,,,,
1406,박가네찜갈비,한식,경상북도 구미시 송원서로 21,국물찜갈비,,,,
1407,대구막창,한식,경상북도 구미시 신시로10길 63-2,갈매기살구이,,,,
1408,수복식당,한식,경상북도 군위군 군위읍 동서길 41,버섯전골,,,,
1409,두향,한식,경상북도 군위군 부계면 한티로 2206-37,한정식,,,,
1410,원조대동목장가든,한식,경상북도 군위군 부계면 남산리 142-2,닭불고기,,,,
1411,군위 참좋은한우직판장,한식,경상북도 군위군 효령면 간동유원지길 5,숯불구이,,,,
1412,원조거매메기매운탕,한식,경상북도 군위군 효령면 거매2길 41-1,매운탕,,,,
1413,오늘참예쁘다,카페,경상북도 김천시 구읍길 80,마카롱,,,,
1414,대도식당,한식,경상북도 김천시 김천로 178-1,궁중전골,,,,
1415,추풍령할매갈비,한식,경상북도 김천시 봉산면 봉산로 15,양념갈비,,,,
1416,할매참옻집,한식,경상북도 김천시 혁신1로 64,"옻닭, 옻오리",,,,
1417,맛있는 영자씨네,한식,경상북도 김천시 삼락택지2길 34,"고등어, 석쇠구이",,,,
1418,어모유정식당,한식,경상북도 김천시 어모면 어모로 252,순대국밥,,,,
1419,연하루 뼈대짬뽕,중식,경상북도 김천시 영남대로 1398,고기짬뽕,,,,
1420,중국만두,한식,경상북도 김천시 용머리5길 5,찐만두,,,,
1421,장영선원조지례삼거리불고기,한식,경상북도 김천시 지례면 장터길 64,양념불고기,,,,
1422,대성암본가 초밥집,일식,경상북도 김천시 평화길 141,초밥,,,,
1423,도리실메기매운탕,한식,경상북도 문경시 가은읍 도리실안길 13,메기매운탕,,,,
1424,문경산채비빔밥,한식,경상북도 문경시 문경읍 새재로 913-14,산채비빔밥,,,,
1425,문경식당,한식,경상북도 문경시 문경읍 새재로 920-1,더덕정식,,,,
1426,새재할매집,한식,경상북도 문경시 문경읍 새재로 922,석쇠구이,,,,
1427,문경진추어탕,한식,경상북도 문경시 문경읍 온천2길 24,"추어탕, 한우국밥",,,,
1428,뉴욕제과,카페,경상북도 문경시 산북면 금천로 557,찹쌀떡,,,,
1429,아천교송어장,한식,경상북도 문경시 산북면 운달로 55,송어회,,,,
1430,세구기매운탕,한식,경상북도 문경시 중앙4길 20,매운탕,,,,
1431,송내촌산나물밥,한식,경상북도 문경시 호계면 가열2길 25-1,산채비빔밥,,,,
1432,채가네 들깨국수,한식,경상북도 문경읍 온천3길 10-16,칼국수,,,,
1433,봉화한약우프라자,한식,경상북도 봉화군 봉성면 농업인길 47,한약우(소고기),,,,
1434,고향집식당,한식,경상북도 봉화군 봉성면 다덕로 539,순두부정식,,,,
1435,소선정,한식,경상북도 봉화군 봉화읍 교촌1길 14,닭볶음탕,,,,
1436,장가네매운탕,한식,경상북도 봉화군 봉화읍 예봉로 2083,어죽국수탕,,,,
1437,인하원,한식,경상북도 봉화군 봉화읍 유록길 20,송이돌솥밥,,,,
1438,미림가든식당,한식,경상북도 봉화군 석포면 석포문화마을길 1-19,순대국밥,,,,
1439,신거성숯불갈비,한식,경상북도 상주시 공성면 웅산로 1241,"갈비, 삼겹살, 주물럭",,,,
1440,부흥식육식당,한식,경상북도 상주시 남적로 6-75,석쇠구이,,,,
1441,탑골마을,한식,경상북도 상주시 모동면 용호1길 53,주물럭,,,,
1442,명실상감한우,한식,경상북도 상주시 영남제일로 1119-9,갈비탕,,,,
1443,청자 ,중식,경상북도 상주시 외서면 북상주로 539-5,"짬뽕, 탕수육 ",,,,
1444,지천 통나무집,한식,경상북도 상주시 지천1길 43,홍합밥,,,,
1445,굴다리식당,한식,경상북도 상주시 함창읍 구향로 114,소머리국밥,,,,
1446,선남참숯갈비,한식,경상북도 상주시 화서면 화령로 13,영양돌솥밥,,,,
1447,돌담집,한식,경상북도 성주군 가천면 포천계곡로 697,"오리, 닭백숙",,,,
1448,대천식당,한식,경상북도 성주군 금수면 성주로 1892,"갈치찌개, 동태찌개",,,,
1449,이실미식당,한식,경상북도 성주군 대가면 여실길 46,"어탕, 향어회",,,,
1450,성밖수반애,한식,경상북도 성주군 성주읍 경산2길 51,정식,,,,
1451,날마다잔치집,한식,경상북도 성주군 성주읍 본성로 959,칼국수,,,,
1452,우신탕본가,한식,경상북도 성주군 성주읍 성주순환로2길 68,소고기,,,,
1453,왜관식당,한식,경상북도 성주군 월항면 주산로 382,청국장,,,,
1454,새불고기식당,한식,경상북도 성주군 초전면 대고로 22,"소불고기, 돼지주물럭",,,,
1455,안동간고등어,한식,경상북도 성주군 초전면 대고로 28,고등어구이 정식,,,,
1456,일직식당,한식,경상북도 안동시 경동로 676,간고등어정식,,,,
1457,송현동 그집쭈꾸미,한식,경상북도 안동시 경북대로 583,쭈꾸미볶음,,,,
1458,헛제사밥까치구멍집,한식,경상북도 안동시 석주로 203,"간고등어구이, 헛제사밥",,,,
1459,옥야식당,한식,경상북도 안동시 중앙시장길 7,선지국밥,,,,
1460,안동회관,한식,경상북도 안동시 태사길 71,불고기,,,,
1461,명가찜닭,한식,경상북도 안동시 퇴계로 80-1,찜닭,,,,
1462,나비산기사식당,한식,경상북도 영덕군 강구면 강산로 10,"해물탕, 찌개",,,,
1463,송천강재첩국,한식,경상북도 영덕군 병곡면 덕천길 177,재첩국,,,,
1464,화림산가든,한식,경상북도 영덕군 영덕읍 강변길 366,메기매운탕,,,,
1465,아성식당,한식,경상북도 영덕군 영덕읍 야성길 47,불고기,,,,
1466,전통막국수전문점,한식,경상북도 영덕군 영덕읍 야성길 61-2,막국수,,,,
1467,풍경시골손칼국수,한식,경상북도 영덕군 영덕읍 읍사무소1길 8-11,손칼국수,,,,
1468,경정횟집,한식,경상북도 영덕군 축산면 영덕대게로 1759-1,"물회, 회",,,,
1469,나성숯불가든,한식,경상북도 영양군 영양읍 동서대로 24-2,육류,,,,
1470,정든식당,한식,경상북도 영양군 영양읍 동서대로 66,매운탕,,,,
1471,맘포식당숯불갈비,한식,경상북도 영양군 영양읍 시장3길 15,돼지곱창주물럭,,,,
1472,갈매기식당,한식,경상북도 영양군 영양읍 시장5길 4,비빔밥,,,,
1473,불목한우전문점,한식,경상북도 영양군 영양읍 중앙로 136-3,옻닭,,,,
